Location,Country,Disease,Species,HealthMap Alert ID,Headline,URL,Issue Date,Alert Tag,SC,SD,CC,CD,RO,Feed Name,Lon,Lat,Place Categories
Sierra Leone,Sierra Leone,Ebola,Humans,2772800,Fourth doctor dies of Ebola in Sierra Leone - CP24 Toronto's Breaking News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFpCIGHnCMvfqW-IT8JK9X8hi8D6Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607854080&ei=gJEVVLjhEcTNgAftgYGQDw&url=http://www.cp24.com/world/fourth-doctor-dies-of-ebola-in-sierra-leone-1.2006119,9/14/14 8:50,Breaking,,,,,,Google News,-11.79192,8.56028,
Liberia,Liberia,Ebola,Humans,2772168,Liberia appeals to U.S. for help in battling Ebola virus - Tribune-Review,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGyFksAxo2Rx5c7UUecSGjBZvaOcQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778608893943&ei=vugUVKHrOoj9gQf2xIGgDw&url=http://triblive.com/usworld/nation/6791609-74/ebola-care-health,9/13/14 20:57,Breaking,,,,,,Google News,-9.30791,6.44809,
Liberia,Liberia,Ebola,Humans,2769029,Ebola crisis in Liberia hits child health and well-being - UNICEF (press release),http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGyDheL_El3cHyBsV8GQmUe4qDNpQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607854080&ei=j_wSVMCQOcqewQHA4oC4Cw&url=http://www.unicef.org/media/media_75860.html,9/12/14 9:26,Warning,,,,,,Google News,-9.30791,6.44809,
"Anambra State, Nigeria",Nigeria,Ebola,Humans,2767261,Don wants mobile quarantine centres in Anambra - The Guardian Nigeria,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH2Cz_KBOD2n9BlpSNscUN5VgoOug&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=ew0SVLCKIaquwQHOpIAQ&url=http://www.ngrguardiannews.com/news/national-news/178711-don-wants-mobile-quarantine-centres-in-anambra,9/11/14 16:41,Breaking,,,,,,Google News,7,6.333333,
"Nnewi, Anambra State, Nigeria",Nigeria,Ebola,Humans,2767261,Don wants mobile quarantine centres in Anambra - The Guardian Nigeria,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH2Cz_KBOD2n9BlpSNscUN5VgoOug&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=ew0SVLCKIaquwQHOpIAQ&url=http://www.ngrguardiannews.com/news/national-news/178711-don-wants-mobile-quarantine-centres-in-anambra,9/11/14 16:41,Breaking,1,,,,,Google News,6.91478,6.01986,
Nigeria,Nigeria,Ebola,Humans,2767261,Don wants mobile quarantine centres in Anambra - The Guardian Nigeria,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH2Cz_KBOD2n9BlpSNscUN5VgoOug&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=ew0SVLCKIaquwQHOpIAQ&url=http://www.ngrguardiannews.com/news/national-news/178711-don-wants-mobile-quarantine-centres-in-anambra,9/11/14 16:41,Breaking,,,,,,Google News,8.10531,9.59396,
Guinea,Guinea,Ebola,Humans,2766977,"Sierra Leone says another doctor has been infected with Ebola, prepping to ... - The Tribune",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFFxTzl3vpW_n5E4R7s2vNx09SoEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=YPERVKCWA4mkwAHH-ICoBQ&url=http://www.tribtown.com/view/story/1b3c3022cfd8427d8fe461b8445039d7/Ebola,9/11/14 14:51,Warning,,,,,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2766977,"Sierra Leone says another doctor has been infected with Ebola, prepping to ... - The Tribune",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFFxTzl3vpW_n5E4R7s2vNx09SoEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=YPERVKCWA4mkwAHH-ICoBQ&url=http://www.tribtown.com/view/story/1b3c3022cfd8427d8fe461b8445039d7/Ebola,9/11/14 14:51,Warning,,,,,,Google News,-11.79192,8.56028,
Liberia,Liberia,Ebola,Humans,2766977,"Sierra Leone says another doctor has been infected with Ebola, prepping to ... - The Tribune",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFFxTzl3vpW_n5E4R7s2vNx09SoEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=YPERVKCWA4mkwAHH-ICoBQ&url=http://www.tribtown.com/view/story/1b3c3022cfd8427d8fe461b8445039d7/Ebola,9/11/14 14:51,Warning,,,,,,Google News,-9.30791,6.44809,
Sierra Leone,Sierra Leone,Ebola,Humans,2766550,Virologist: Fight against Ebola in Sierra Leone and Liberia is lost - Deutsche Welle,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNElpxde6eUS-sgbTpOTeIGWH37zYQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607300712&ei=L8cRVJC_BaquwQGIioGYDA&url=http://www.dw.de/virologist-fight-against-ebola-in-sierra-leone-and-liberia-is-lost/a-17915090,9/11/14 11:58,Warning,,,,,,Google News,-11.79192,8.56028,
Liberia,Liberia,Ebola,Humans,2766550,Virologist: Fight against Ebola in Sierra Leone and Liberia is lost - Deutsche Welle,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNElpxde6eUS-sgbTpOTeIGWH37zYQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607300712&ei=L8cRVJC_BaquwQGIioGYDA&url=http://www.dw.de/virologist-fight-against-ebola-in-sierra-leone-and-liberia-is-lost/a-17915090,9/11/14 11:58,Warning,,,,,,Google News,-9.30791,6.44809,
"Monrovia, Montserrado, Liberia",Liberia,Ebola,Humans,2766544,I had to turn people away from an Ebola treatment centre. It's desperate work - The Guardian,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFHV5SpvRWdWMxP68gZCpFXBr2Tfg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607300712&ei=L8cRVJC_BaquwQGIioGYDA&url=http://www.theguardian.com/commentisfree/2014/sep/11/ebola-treatment-centre-liberia,9/11/14 11:48,Warning,,,,,,Google News,-10.804722,6.310556,Hospital Overcrowding
Guinea,Guinea,Ebola,Humans,2766415,Liberian official: country is at war with Ebola - The State,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEWcG_qxTs68ZSUdbgNWJr4-I4FCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607293225&ei=HrkRVOCmPOPkwAG8u4C4CQ&url=http://www.thestate.com/2014/09/11/3674275/liberian-official-country-is-at.html,9/11/14 10:58,Warning,,,,,,Google News,-10.94177,10.43821,Healthcare facilities
Sierra Leone,Sierra Leone,Ebola,Humans,2766415,Liberian official: country is at war with Ebola - The State,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEWcG_qxTs68ZSUdbgNWJr4-I4FCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607293225&ei=HrkRVOCmPOPkwAG8u4C4CQ&url=http://www.thestate.com/2014/09/11/3674275/liberian-official-country-is-at.html,9/11/14 10:58,Warning,,,,,,Google News,-11.79192,8.56028,Healthcare facilities
Senegal,Senegal,Ebola,Humans,2766415,Liberian official: country is at war with Ebola - The State,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEWcG_qxTs68ZSUdbgNWJr4-I4FCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607293225&ei=HrkRVOCmPOPkwAG8u4C4CQ&url=http://www.thestate.com/2014/09/11/3674275/liberian-official-country-is-at.html,9/11/14 10:58,Warning,,,,,,Google News,-14.46765,14.36697,Healthcare facilities
Liberia,Liberia,Ebola,Humans,2766415,Liberian official: country is at war with Ebola - The State,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEWcG_qxTs68ZSUdbgNWJr4-I4FCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607293225&ei=HrkRVOCmPOPkwAG8u4C4CQ&url=http://www.thestate.com/2014/09/11/3674275/liberian-official-country-is-at.html,9/11/14 10:58,Warning,,,,,,Google News,-9.30791,6.44809,Healthcare facilities
Nigeria,Nigeria,Ebola,Humans,2766415,Liberian official: country is at war with Ebola - The State,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEWcG_qxTs68ZSUdbgNWJr4-I4FCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607293225&ei=HrkRVOCmPOPkwAG8u4C4CQ&url=http://www.thestate.com/2014/09/11/3674275/liberian-official-country-is-at.html,9/11/14 10:58,Warning,,,,,,Google News,8.10531,9.59396,Healthcare facilities
"Rivers State, Nigeria",Nigeria,Ebola,Humans,2765953,Ebola: Quarantined 18 Month Old Child Tests Negative - 360Nobs.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFZhiKk-BkC8VK6ClnyraHS03LzMw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607047136&ei=6o4RVMjBDIbawAG_4YCIBg&url=http://www.360nobs.com/2014/09/ebola-quarantined-18-month-old-child-tests-negative/,9/11/14 7:57,Warning,,,,,,Google News,6.833333,4.75,Quarantine
"Port Harcourt, Rivers, Nigeria",Nigeria,Ebola,Humans,2765953,Ebola: Quarantined 18 Month Old Child Tests Negative - 360Nobs.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFZhiKk-BkC8VK6ClnyraHS03LzMw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778607047136&ei=6o4RVMjBDIbawAG_4YCIBg&url=http://www.360nobs.com/2014/09/ebola-quarantined-18-month-old-child-tests-negative/,9/11/14 7:57,Warning,,,,,,Google News,7.0134,4.77742,Quarantine
"Monrovia, Montserrado, Liberia",Liberia,Ebola,Humans,2765948,"Cabbies, Passengers Split Over Who Ebola 'Hot Source' Report - AllAfrica.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGoZt8JmImtRG-JIj-_TmVqYoj8zA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=744RVJh1ivTAAfeUgIAO&url=http://allafrica.com/stories/201409110930.html,9/11/14 7:00,Warning,,,,,,Google News,-10.804722,6.310556,
"Bushrod Island, Montserrado, Liberia",Liberia,Ebola,Humans,2765948,"Cabbies, Passengers Split Over Who Ebola 'Hot Source' Report - AllAfrica.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGoZt8JmImtRG-JIj-_TmVqYoj8zA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=744RVJh1ivTAAfeUgIAO&url=http://allafrica.com/stories/201409110930.html,9/11/14 7:00,Warning,,,,,,Google News,-10.78333,6.35,
Liberia,Liberia,Ebola,Humans,2765948,"Cabbies, Passengers Split Over Who Ebola 'Hot Source' Report - AllAfrica.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGoZt8JmImtRG-JIj-_TmVqYoj8zA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=744RVJh1ivTAAfeUgIAO&url=http://allafrica.com/stories/201409110930.html,9/11/14 7:00,Warning,,,,,,Google News,-9.30791,6.44809,
"Montserrado County, Liberia",Liberia,Ebola,Humans,2765947,Lawmaker Launches Teacher Ebola Hardship Loan Program - AllAfrica.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHyjICSuavs8XFZUNnXLIPxHJSZfQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=744RVJh1ivTAAfeUgIAO&url=http://allafrica.com/stories/201409110927.html,9/11/14 7:00,Breaking,,,,,,Google News,-10.5,6.5,School II: elementary + high school; Economic impact
"Monrovia, Montserrado, Liberia",Liberia,Ebola,Humans,2765842,"At West Point Ebola Holding Center - One Dead, Several Transferred to JFK - AllAfrica.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFc_YQDeel7jeLw0h6Dil9PYHf6Og&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=6IARVOCVGMOWgAeso4GwAg&url=http://allafrica.com/stories/201409110770.html,9/11/14 6:18,Breaking,,,,,,Google News,-10.804722,6.310556,
"West Point, Monrovia, Liberia",Liberia,Ebola,Humans,2765842,"At West Point Ebola Holding Center - One Dead, Several Transferred to JFK - AllAfrica.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFc_YQDeel7jeLw0h6Dil9PYHf6Og&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=6IARVOCVGMOWgAeso4GwAg&url=http://allafrica.com/stories/201409110770.html,9/11/14 6:18,Breaking,,,,,,Google News,-10.8064,6.3273,
Liberia,Liberia,Ebola,Humans,2765842,"At West Point Ebola Holding Center - One Dead, Several Transferred to JFK - AllAfrica.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFc_YQDeel7jeLw0h6Dil9PYHf6Og&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=6IARVOCVGMOWgAeso4GwAg&url=http://allafrica.com/stories/201409110770.html,9/11/14 6:18,Breaking,,,,,,Google News,-9.30791,6.44809,
"Port Harcourt, Rivers, Nigeria",Nigeria,Ebola,Humans,2765747,No Ebola Virus In Oau- Management - Leadership Newspapers,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNECWainbVYjqHL3a_epZ-04lUGkzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605992316&ei=zXIRVOC8C87Gggf-4oDoAw&url=http://leadership.ng/news/383695/ebola-virus-oau-management,9/11/14 5:56,Warning,,,,,,Google News,7.0134,4.77742,
"Ife, Nigeria",Nigeria,Ebola,Humans,2765747,No Ebola Virus In Oau- Management - Leadership Newspapers,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNECWainbVYjqHL3a_epZ-04lUGkzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605992316&ei=zXIRVOC8C87Gggf-4oDoAw&url=http://leadership.ng/news/383695/ebola-virus-oau-management,9/11/14 5:56,Warning,,,,,,Google News,4.56667,7.46667,
"Rivers State, Nigeria",Nigeria,Ebola,Humans,2765435,Nigeria: Ebola Scare - Sept 22 Resumption Date Not in Children's Interest ... - AllAfrica.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEI75NLAULFqhoGcNVZ8IImOm9NcQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778606033258&ei=n0gRVJiSIcOWgAeso4GwAg&url=http://allafrica.com/stories/201409110270.html,9/11/14 2:49,Warning,,,,,,Google News,6.833333,4.75,School II: elementary + high school; Quarantine
"Lagos, Lagos State, Nigeria",Nigeria,Ebola,Humans,2765435,Nigeria: Ebola Scare - Sept 22 Resumption Date Not in Children's Interest ... - AllAfrica.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEI75NLAULFqhoGcNVZ8IImOm9NcQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778606033258&ei=n0gRVJiSIcOWgAeso4GwAg&url=http://allafrica.com/stories/201409110270.html,9/11/14 2:49,Warning,,,,,,Google News,3.395833,6.453056,School II: elementary + high school; Quarantine
Nigeria,Nigeria,Ebola,Humans,2765435,Nigeria: Ebola Scare - Sept 22 Resumption Date Not in Children's Interest ... - AllAfrica.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEI75NLAULFqhoGcNVZ8IImOm9NcQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778606033258&ei=n0gRVJiSIcOWgAeso4GwAg&url=http://allafrica.com/stories/201409110270.html,9/11/14 2:49,Warning,,,,,,Google News,8.10531,9.59396,School II: elementary + high school; Quarantine
"Lagos, Lagos State, Nigeria",Nigeria,Ebola,Humans,2764497,"No new case of Ebola in Nigeria, as one under quarantine in Ile-ife - WorldStage",http://worldstagegroup.com/index.php?active=news&newscid=17722&catid=10,9/10/14 15:16,Breaking,,,,,,Google News,3.395833,6.453056,Quarantine
"Port Harcourt, Rivers, Nigeria",Nigeria,Ebola,Humans,2764497,"No new case of Ebola in Nigeria, as one under quarantine in Ile-ife - WorldStage",http://worldstagegroup.com/index.php?active=news&newscid=17722&catid=10,9/10/14 15:16,Breaking,,,,,,Google News,7.0134,4.77742,Quarantine
"Ife, Nigeria",Nigeria,Ebola,Humans,2764497,"No new case of Ebola in Nigeria, as one under quarantine in Ile-ife - WorldStage",http://worldstagegroup.com/index.php?active=news&newscid=17722&catid=10,9/10/14 15:16,Breaking,,,,,,Google News,4.56667,7.46667,Quarantine
Nigeria,Nigeria,Ebola,Humans,2764497,"No new case of Ebola in Nigeria, as one under quarantine in Ile-ife - WorldStage",http://worldstagegroup.com/index.php?active=news&newscid=17722&catid=10,9/10/14 15:16,Breaking,,,,,,Google News,8.10531,9.59396,Quarantine
Liberia,Liberia,Ebola,Humans,2764406,Ebola Outbreak: 200 Deaths From The Virus Reported In Just A Day (DETAILS) - Global Grind,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFy0aGrTLSYMLGdShBdxCkEOHJJNA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778606890968&ei=7K0QVPjAB9G7wAGQnoDIAQ&url=http://globalgrind.com/2014/09/10/ebola-outbreak-200-deaths-from-virus-reported-in-one-day-details/,9/10/14 15:57,Breaking,,,,,,Google News,-9.30791,6.44809,
Liberia,Liberia,Ebola,Humans,2764100,WHO warns that Liberia faces extinction by Ebola outbreak - Catholic Online,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFlfC4G6MjSytDcxDG6RhhFMgukHA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=1pEQVLHJDNG7wAGQnoDIAQ&url=http://www.catholic.org/news/international/africa/story.php?id%3D56848,9/10/14 13:41,Breaking,,,,,,Google News,-9.30791,6.44809,
"Parcelles Assainies, Dakar, SÌ©nÌ©gal",Senegal,Ebola,Humans,2763957,UPDATE 2-Guinean who brought Ebola to Senegal recovers from virus - Reuters Africa,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHmg6IF_UD0Y-upwLcw1mkeaJzjkA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605384269&ei=x4MQVPixDNG7wAGQnoDIAQ&url=http://af.reuters.com/article/beninNews/idAFL5N0RB2EE20140910,9/10/14 12:21,Breaking,,,,,,Google News,-13.347808,13.872402,Quarantine
Guinea,Guinea,Ebola,Humans,2763957,UPDATE 2-Guinean who brought Ebola to Senegal recovers from virus - Reuters Africa,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHmg6IF_UD0Y-upwLcw1mkeaJzjkA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605384269&ei=x4MQVPixDNG7wAGQnoDIAQ&url=http://af.reuters.com/article/beninNews/idAFL5N0RB2EE20140910,9/10/14 12:21,Breaking,,,,,,Google News,-10.94177,10.43821,Quarantine
Sierra Leone,Sierra Leone,Ebola,Humans,2763957,UPDATE 2-Guinean who brought Ebola to Senegal recovers from virus - Reuters Africa,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHmg6IF_UD0Y-upwLcw1mkeaJzjkA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605384269&ei=x4MQVPixDNG7wAGQnoDIAQ&url=http://af.reuters.com/article/beninNews/idAFL5N0RB2EE20140910,9/10/14 12:21,Breaking,,,,,,Google News,-11.79192,8.56028,Quarantine
Senegal,Senegal,Ebola,Humans,2763957,UPDATE 2-Guinean who brought Ebola to Senegal recovers from virus - Reuters Africa,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHmg6IF_UD0Y-upwLcw1mkeaJzjkA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605384269&ei=x4MQVPixDNG7wAGQnoDIAQ&url=http://af.reuters.com/article/beninNews/idAFL5N0RB2EE20140910,9/10/14 12:21,Breaking,,,,,,Google News,-14.46765,14.36697,Quarantine
Liberia,Liberia,Ebola,Humans,2763957,UPDATE 2-Guinean who brought Ebola to Senegal recovers from virus - Reuters Africa,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHmg6IF_UD0Y-upwLcw1mkeaJzjkA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605384269&ei=x4MQVPixDNG7wAGQnoDIAQ&url=http://af.reuters.com/article/beninNews/idAFL5N0RB2EE20140910,9/10/14 12:21,Breaking,,,,,,Google News,-9.30791,6.44809,Quarantine
Sierra Leone,Sierra Leone,Ebola,Humans,2761239,Sierra Leone to track down Ebola sufferers - Echonetdaily,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNExBhk_Zbn_gsXGMNHmPDXXFo1TfA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=XU4PVNDrC8jmwQHE_ICYDw&url=http://www.echo.net.au/2014/09/sierra-leone-track-ebola-sufferers/,9/9/14 14:51,Breaking,,,,,,Google News,-11.79192,8.56028,Quarantine
Guinea,Guinea,Ebola,Humans,2761235,Ebola seriously threatens Liberia's national existence: minister - GlobalPost,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE2kmVSSwzUZ-Ui28i_0htIHGGY3A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605985465&ei=X04PVPCDOIb2wAG8s4CIDQ&url=http://www.globalpost.com/dispatch/news/thomson-reuters/140909/ebola-seriously-threatens-liberias-national-existence-minister,9/9/14 14:32,Breaking,,,,,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2761235,Ebola seriously threatens Liberia's national existence: minister - GlobalPost,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE2kmVSSwzUZ-Ui28i_0htIHGGY3A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605985465&ei=X04PVPCDOIb2wAG8s4CIDQ&url=http://www.globalpost.com/dispatch/news/thomson-reuters/140909/ebola-seriously-threatens-liberias-national-existence-minister,9/9/14 14:32,Breaking,,,,,,Google News,-11.79192,8.56028,
Senegal,Senegal,Ebola,Humans,2761235,Ebola seriously threatens Liberia's national existence: minister - GlobalPost,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE2kmVSSwzUZ-Ui28i_0htIHGGY3A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605985465&ei=X04PVPCDOIb2wAG8s4CIDQ&url=http://www.globalpost.com/dispatch/news/thomson-reuters/140909/ebola-seriously-threatens-liberias-national-existence-minister,9/9/14 14:32,Breaking,,,,,,Google News,-14.46765,14.36697,
Liberia,Liberia,Ebola,Humans,2761235,Ebola seriously threatens Liberia's national existence: minister - GlobalPost,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE2kmVSSwzUZ-Ui28i_0htIHGGY3A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605985465&ei=X04PVPCDOIb2wAG8s4CIDQ&url=http://www.globalpost.com/dispatch/news/thomson-reuters/140909/ebola-seriously-threatens-liberias-national-existence-minister,9/9/14 14:32,Breaking,,,,,,Google News,-9.30791,6.44809,
Nigeria,Nigeria,Ebola,Humans,2761235,Ebola seriously threatens Liberia's national existence: minister - GlobalPost,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE2kmVSSwzUZ-Ui28i_0htIHGGY3A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605985465&ei=X04PVPCDOIb2wAG8s4CIDQ&url=http://www.globalpost.com/dispatch/news/thomson-reuters/140909/ebola-seriously-threatens-liberias-national-existence-minister,9/9/14 14:32,Breaking,,,,,,Google News,8.10531,9.59396,
Sierra Leone,Sierra Leone,Ebola,Humans,2761078,Liberia Ebola case count exceeds 2000 - Outbreak News Today,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHGm65kNzhBHkgxtv_ei1tW2jILJg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=T0APVOLxCdG7wAGQnoDIAQ&url=http://outbreaknewstoday.com/liberia-ebola-case-count-exceeds-2000/,9/9/14 13:01,Breaking,,,,,,Google News,-11.79192,8.56028,
Liberia,Liberia,Ebola,Humans,2761078,Liberia Ebola case count exceeds 2000 - Outbreak News Today,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHGm65kNzhBHkgxtv_ei1tW2jILJg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605061056&ei=T0APVOLxCdG7wAGQnoDIAQ&url=http://outbreaknewstoday.com/liberia-ebola-case-count-exceeds-2000/,9/9/14 13:01,Breaking,,,,,,Google News,-9.30791,6.44809,
"Lagos, Lagos State, Nigeria",Nigeria,Ebola,Humans,2760921,Outbreak: Confusion As Port Harcourt Linked Suspected Ebola Case Surfaces In ... - Osun Defender,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHaZlf-hsdvsuL6ArQvp7aN4Vz1Iw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605992316&ei=PDIPVNDuCsjmwQHE_ICYDw&url=http://www.osundefender.org/?p%3D185761%26cpage%3D1,9/9/14 12:23,Warning,,,,,,Google News,3.395833,6.453056,
"Port Harcourt, Rivers, Nigeria",Nigeria,Ebola,Humans,2760921,Outbreak: Confusion As Port Harcourt Linked Suspected Ebola Case Surfaces In ... - Osun Defender,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHaZlf-hsdvsuL6ArQvp7aN4Vz1Iw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605992316&ei=PDIPVNDuCsjmwQHE_ICYDw&url=http://www.osundefender.org/?p%3D185761%26cpage%3D1,9/9/14 12:23,Warning,,,,,,Google News,7.0134,4.77742,
"Ife, Nigeria",Nigeria,Ebola,Humans,2760921,Outbreak: Confusion As Port Harcourt Linked Suspected Ebola Case Surfaces In ... - Osun Defender,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHaZlf-hsdvsuL6ArQvp7aN4Vz1Iw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778605992316&ei=PDIPVNDuCsjmwQHE_ICYDw&url=http://www.osundefender.org/?p%3D185761%26cpage%3D1,9/9/14 12:23,Warning,,,,,,Google News,4.56667,7.46667,
Guinea,Guinea,Ebola,Humans,2760882,WHO: EBOLA RESPONSE ROADMAP UPDATE 8 September 2014,http://apps.who.int/iris/bitstream/10665/132834/1/roadmapupdate8sept14_eng.pdf?ua=1,9/9/14 12:20,Breaking,862,555,,,,World Health Organization,-10.94177,10.43821,
